,Position,Track Name,Artist,URL,Filename,Unnamed: 0,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
40,41,You Can't Make Old Friends - Duet with Dolly Parton,Kenny Rogers,https://open.spotify.com/track/48Xp0fGOluD1NJmHOeYFg5,mar_viral_50.csv,40.0,March,,Viral 50,,67xUUajI1dXaeY4e4ouwEN,ccm,cedm,christian pop
41,42,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,mar_viral_50.csv,41.0,March,,Viral 50,,0elWFr7TW8piilVRYJUe4P,corrido,corridos tumbados,nuevo regional mexicano
42,43,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,https://open.spotify.com/track/2oSpQ7QtIKTNFfA08Cy0ku,mar_viral_50.csv,42.0,March,,Viral 50,,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
43,44,Dragonball Durag,Thundercat,https://open.spotify.com/track/62PclpoBFLl50PJpiJA5RT,mar_viral_50.csv,43.0,March,,Viral 50,,5IbEL2xjRtKsunfmsahLuO,florida rap,underground hip hop,vapor trap
44,45,Selfish,Madison Beer,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,mar_viral_50.csv,44.0,March,,Viral 50,,2oQX8QiMXOyuqbcZEFsZfm,dembow,latin,rap dominicano
45,46,Boss Bitch,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,mar_viral_50.csv,45.0,March,,Viral 50,,6CwfuxIqcltXDGjfZsMd9A,dance pop,electropop,metropopolis
46,47,She Believes In Me,Kenny Rogers,https://open.spotify.com/track/5ggOAMsJCAYDHnyoqJ0xAD,mar_viral_50.csv,46.0,March,,Viral 50,,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,,
47,48,Just Dropped In (To See What Condition My Condition Was In),The First Edition,https://open.spotify.com/track/4Wrc3Jz4POj0ibPj5iuq0r,mar_viral_50.csv,47.0,March,,Viral 50,,63XBtGSEZINSyXylZxEUbv,alternative r&b,chill r&b,dance pop
48,49,You Decorated My Life,Kenny Rogers,https://open.spotify.com/track/6SFeCisbYSqaQwL9hucoF2,mar_viral_50.csv,48.0,March,,Viral 50,,5ZS223C6JyBfXasXxrRqOk,alternative r&b,dance pop,pop
49,50,I Do,Astrid S,https://open.spotify.com/track/6yKkgZBuakFy6SPtsZBR5H,mar_viral_50.csv,49.0,March,,Viral 50,,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
50,1,Skechers,DripReport,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA,mar_viral_50.csv,0.0,March,,Viral 50,,3O5HD95HTEPgoPFOjAb7yV,viral rap,,
51,2,ily (i love you baby) (feat. Emilee),Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,mar_viral_50.csv,1.0,March,,Viral 50,,1lmU3giNF3CSbkVSQmLpHQ,tropical house,,
52,3,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,mar_viral_50.csv,2.0,March,,Viral 50,,6bmlMHgSheBauioMgKv2tn,emo rap,sad rap,
53,4,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,mar_viral_50.csv,3.0,March,,Viral 50,,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
54,5,Vibe,Cookiee Kawaii,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5,mar_viral_50.csv,4.0,March,,Viral 50,,0DbBBj0ScPumRqKXswGQH1,viral rap,,
55,6,I'm Yer Dad,GRLwood,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU,mar_viral_50.csv,5.0,March,,Viral 50,,0yrzVTuk6PgF51NYgfgKXe,louisville indie,,
56,7,Moral of the Story,Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,mar_viral_50.csv,6.0,March,,Viral 50,,6P5NO5hzJbuOqSdyPB7SJM,alt z,electropop,indie pop
57,8,WHATS POPPIN,Jack Harlow,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,mar_viral_50.csv,7.0,March,,Viral 50,,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
58,9,She Gon Go,Trill Ryan,https://open.spotify.com/track/7FknBUKLWwjWszRK1N0jqe,mar_viral_50.csv,8.0,March,,Viral 50,,0Br4l2km0ic7BSsNh1E5h4,,,
59,10,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,https://open.spotify.com/track/2oSpQ7QtIKTNFfA08Cy0ku,mar_viral_50.csv,9.0,March,,Viral 50,,4KWTAlx2RvbpseOGMEmROg,alternative rock,athens indie,classic rock
60,11,3 Vets,The Future Kingz,https://open.spotify.com/track/6t3sBdc5SbMlk5AyGvMei2,mar_viral_50.csv,10.0,March,,Viral 50,,4sw5s8BqMsNkOSZtNgACKv,viral rap,,
61,12,My Heart Went Oops,Tiagz,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO,mar_viral_50.csv,11.0,March,,Viral 50,,4DMkrFIqGXLycc4YLYTn1i,ottawa rap,viral rap,
62,13,Walked In,Ultradiox,https://open.spotify.com/track/1tRlGMHsf21FDo6pja27YN,mar_viral_50.csv,12.0,March,,Viral 50,,0rUq829p7JPVGfnSCDpARg,,,
63,14,CITY OF ANGELS,24kGoldn,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,mar_viral_50.csv,13.0,March,,Viral 50,,6fWVd57NKTalqvmjRd2t8Z,cali rap,,
64,15,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,mar_viral_50.csv,14.0,March,,Viral 50,,0H39MdGGX6dbnnQPt6NQkZ,melodic rap,rap,slap house
65,16,Blueberry Faygo,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,mar_viral_50.csv,15.0,March,,Viral 50,,5zctI4wO9XSKS8XwcnqEHk,melodic rap,rap,rap conscient
66,17,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,mar_viral_50.csv,16.0,March,,Viral 50,,4ETSs924pXMzjIeD6E9b4u,bedroom soul,pop,
67,18,If the World Was Ending - feat. Julia Michaels,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,mar_viral_50.csv,17.0,March,,Viral 50,,66W9LaWS0DPdL7Sz8iYGYe,alt z,canadian contemporary r&b,indie cafe pop
68,19,My Truck,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,mar_viral_50.csv,18.0,March,,Viral 50,,0C86lmpnwiyLDUiyo4d0P1,,,
69,20,Dragonball Durag,Thundercat,https://open.spotify.com/track/62PclpoBFLl50PJpiJA5RT,mar_viral_50.csv,19.0,March,,Viral 50,,4frXpPxQQZwbCu3eTGnZEw,afrofuturism,hip hop,
70,21,4 Da Trap,645AR,https://open.spotify.com/track/5sF13EvLGv5qHFiMuGnMTF,mar_viral_50.csv,20.0,March,,Viral 50,,3Iv3mOsjFV8vZkXphpQ8hz,,,
71,22,Exhibit C,Jay Electronica,https://open.spotify.com/track/23uJbBKyqs1dibvfECdjSH,mar_viral_50.csv,21.0,March,,Viral 50,,0TkqXdyWLsssJH7okthMPQ,alternative hip hop,conscious hip hop,hip hop
72,23,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,mar_viral_50.csv,22.0,March,,Viral 50,,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
73,24,Trust,Brent Faiyaz,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR,mar_viral_50.csv,23.0,March,,Viral 50,,3tlXnStJ1fFhdScmQeLpuG,dmv rap,pop,r&b
74,25,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,mar_viral_50.csv,24.0,March,,Viral 50,,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
75,26,Intentions (feat. Quavo),Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,mar_viral_50.csv,25.0,March,,Viral 50,,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
76,27,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,mar_viral_50.csv,26.0,March,,Viral 50,,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
77,28,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,mar_viral_50.csv,27.0,March,,Viral 50,,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
78,29,We Own the Night,Chandler Kinney,https://open.spotify.com/track/3n1lJB7m8iNDToXJVzIHD2,mar_viral_50.csv,28.0,March,,Viral 50,,0LyfQWJT6nXafLPZqxe9Of,,,
79,30,Ignorantes,Bad Bunny,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,mar_viral_50.csv,29.0,March,,Viral 50,,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
80,31,BLACKOUT,Lil Kapow,https://open.spotify.com/track/29hrQIClzqNqMPO4bVWcjI,mar_viral_50.csv,30.0,March,,Viral 50,,5P46zciG5gm8IALoKTLYGb,meme rap,,
81,32,Psycho!,MASN,https://open.spotify.com/track/5LKkteRQ1wWv7XCIEA5F2q,mar_viral_50.csv,31.0,March,,Viral 50,,4HAfqyKr4Sqtab6ttHWXgE,sad rap,,
82,33,Stuck Up,Music With Edgar,https://open.spotify.com/track/582UuerUL1zx7IyudPW9Mo,mar_viral_50.csv,32.0,March,,Viral 50,,4t975kkTMdq3XVgfkuKKgu,,,
83,34,Whiskey in the Jar,The Dubliners,https://open.spotify.com/track/1UzofFX5AkfTDnwjcBkM4J,mar_viral_50.csv,33.0,March,,Viral 50,,72RvmgEg2omdlMV9aExO6a,celtic,irish folk,
84,35,Throw That Back Like a Cadillac,El Memer,https://open.spotify.com/track/1Y0gaC5pqe1fPv1mlajGNA,mar_viral_50.csv,34.0,March,,Viral 50,,0Xtiyz6CUUVwXMa7lJ3eTk,viral rap,,
85,36,After Hours,The Weeknd,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,mar_viral_50.csv,35.0,March,,Viral 50,,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
86,37,Drop 'Em Out,Wheeler Walker Jr.,https://open.spotify.com/track/0imfNymwLWKyhLBlBZYg53,mar_viral_50.csv,36.0,March,,Viral 50,,6PjV05LlULv9XmFu7HeAia,outlaw country,redneck,
87,38,Bussin,Tay Money,https://open.spotify.com/track/2OBot5OpoT4deri6VkYCyW,mar_viral_50.csv,37.0,March,,Viral 50,,6R6EfP43F8ZuMcilsE4zs7,dfw rap,trap queen,
88,39,Modern Loneliness,Lauv,https://open.spotify.com/track/1eyek0KJEh2v5HQ9uQSybb,mar_viral_50.csv,38.0,March,,Viral 50,,5JZ7CnR6gTvEMKX4g70Amv,electropop,pop,post-teen pop
89,40,Selfish,Madison Beer,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,mar_viral_50.csv,39.0,March,,Viral 50,,2kRfqPViCqYdSGhYSM9R0Q,alt z,dance pop,electropop
90,41,Apollo,Smoove'L,https://open.spotify.com/track/0VPmIETYsw3JBnyh4iDjVv,mar_viral_50.csv,40.0,March,,Viral 50,,6FheakPfcCNN0NeROtOKeQ,brooklyn drill,new york drill,
91,42,Boss Bitch,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,mar_viral_50.csv,41.0,March,,Viral 50,,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
92,43,Don't Stand So Close To Me,The Police,https://open.spotify.com/track/5veJDT0MLsLbhYsx42GXUD,mar_viral_50.csv,42.0,March,,Viral 50,,5NGO30tJxFlKixkPSgXcFE,album rock,art rock,classic rock
93,44,This is Us,Jimmie Allen,https://open.spotify.com/track/7DnNU5rQLgy4KEYvFMrGgW,mar_viral_50.csv,43.0,March,,Viral 50,,147nKr9upHZSSxqCzh9j7c,contemporary country,country pop,
94,45,Amor Tumbado,Natanael Cano,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,mar_viral_50.csv,44.0,March,,Viral 50,,0elWFr7TW8piilVRYJUe4P,corrido,corridos tumbados,nuevo regional mexicano
95,46,I'm Shipping Up To Boston,Dropkick Murphys,https://open.spotify.com/track/7rSERmjAT38lC5QhJ8hnQc,mar_viral_50.csv,45.0,March,,Viral 50,,7w9jdhcgHNdiPeNPUoFSlx,boston punk,boston rock,celtic punk
96,47,Your Love (Déjà Vu),Glass Animals,https://open.spotify.com/track/5DYD4zlGiFlkpLaf2Bk8Vl,mar_viral_50.csv,46.0,March,,Viral 50,,4yvcSjfu4PC0CYQyLy4wSq,gauze pop,indietronica,shiver pop
97,48,Diva (feat. Lil Tecca),The Kid LAROI,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5,mar_viral_50.csv,47.0,March,,Viral 50,,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,,
98,49,Need Me,J.I the Prince of N.Y,https://open.spotify.com/track/2dzja72gQodveSpguIQGJl,mar_viral_50.csv,48.0,March,,Viral 50,,2eqoJbzUGDwys5ENUkbT3h,nyc rap,pop r&b,
99,50,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,mar_viral_50.csv,49.0,March,,Viral 50,,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
100,1,Vibe,Cookiee Kawaii,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5,mar_viral_50.csv,0.0,March,,Viral 50,,0DbBBj0ScPumRqKXswGQH1,viral rap,,
101,2,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,mar_viral_50.csv,1.0,March,,Viral 50,,6bmlMHgSheBauioMgKv2tn,emo rap,sad rap,
102,3,Moral of the Story,Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,mar_viral_50.csv,2.0,March,,Viral 50,,6P5NO5hzJbuOqSdyPB7SJM,alt z,electropop,indie pop
103,4,Skechers,DripReport,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA,mar_viral_50.csv,3.0,March,,Viral 50,,3O5HD95HTEPgoPFOjAb7yV,viral rap,,
104,5,4 Da Trap,645AR,https://open.spotify.com/track/5sF13EvLGv5qHFiMuGnMTF,mar_viral_50.csv,4.0,March,,Viral 50,,3Iv3mOsjFV8vZkXphpQ8hz,,,
105,6,WHATS POPPIN,Jack Harlow,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg,mar_viral_50.csv,5.0,March,,Viral 50,,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
106,7,Walked In,Ultradiox,https://open.spotify.com/track/1tRlGMHsf21FDo6pja27YN,mar_viral_50.csv,6.0,March,,Viral 50,,0rUq829p7JPVGfnSCDpARg,,,
107,8,Stuck Up,Music With Edgar,https://open.spotify.com/track/582UuerUL1zx7IyudPW9Mo,mar_viral_50.csv,7.0,March,,Viral 50,,4t975kkTMdq3XVgfkuKKgu,,,
108,9,My Truck,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,mar_viral_50.csv,8.0,March,,Viral 50,,0C86lmpnwiyLDUiyo4d0P1,,,
109,10,My Heart Went Oops,Tiagz,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO,mar_viral_50.csv,9.0,March,,Viral 50,,4DMkrFIqGXLycc4YLYTn1i,ottawa rap,viral rap,
110,11,She Gon Go,Trill Ryan,https://open.spotify.com/track/7FknBUKLWwjWszRK1N0jqe,mar_viral_50.csv,10.0,March,,Viral 50,,0Br4l2km0ic7BSsNh1E5h4,,,
111,12,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,mar_viral_50.csv,11.0,March,,Viral 50,,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
112,13,Blueberry Faygo,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,mar_viral_50.csv,12.0,March,,Viral 50,,5zctI4wO9XSKS8XwcnqEHk,melodic rap,rap,rap conscient
113,14,Intentions (feat. Quavo),Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,mar_viral_50.csv,13.0,March,,Viral 50,,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
114,15,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,mar_viral_50.csv,14.0,March,,Viral 50,,4ETSs924pXMzjIeD6E9b4u,bedroom soul,pop,
115,16,Trust,Brent Faiyaz,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR,mar_viral_50.csv,15.0,March,,Viral 50,,3tlXnStJ1fFhdScmQeLpuG,dmv rap,pop,r&b
116,17,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,mar_viral_50.csv,16.0,March,,Viral 50,,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
117,18,CITY OF ANGELS,24kGoldn,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,mar_viral_50.csv,17.0,March,,Viral 50,,6fWVd57NKTalqvmjRd2t8Z,cali rap,,
118,19,GENOCIDE,Lil Darkie,https://open.spotify.com/track/68Y3zzmt2XxzheQVGbbJt4,mar_viral_50.csv,18.0,March,,Viral 50,,62F9BiUmjqeXbBztCwiX1U,meme rap,viral rap,
119,20,3 Vets,The Future Kingz,https://open.spotify.com/track/6t3sBdc5SbMlk5AyGvMei2,mar_viral_50.csv,19.0,March,,Viral 50,,4sw5s8BqMsNkOSZtNgACKv,viral rap,,
120,21,"People, I've been sad",Christine and the Queens,https://open.spotify.com/track/0KywIrJ4Xir4tS6q61aY1W,mar_viral_50.csv,20.0,March,,Viral 50,,04vj3iPUiVh5melWr0w3xT,art pop,electro-pop francais,electropop
121,22,Psycho!,MASN,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG,mar_viral_50.csv,21.0,March,,Viral 50,,4HAfqyKr4Sqtab6ttHWXgE,sad rap,,
122,23,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,mar_viral_50.csv,22.0,March,,Viral 50,,0H39MdGGX6dbnnQPt6NQkZ,melodic rap,rap,slap house
123,24,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,mar_viral_50.csv,23.0,March,,Viral 50,,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
124,25,BLACKOUT,Lil Kapow,https://open.spotify.com/track/29hrQIClzqNqMPO4bVWcjI,mar_viral_50.csv,24.0,March,,Viral 50,,5P46zciG5gm8IALoKTLYGb,meme rap,,
125,26,Get the Gat,Lil Elt,https://open.spotify.com/track/4gxh3vX2vDeiey5cDQvXDR,mar_viral_50.csv,25.0,March,,Viral 50,,1LBHT3Mqzsk3nQJw8vDrh7,,,
126,27,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892,mar_viral_50.csv,26.0,March,,Viral 50,,02kJSzxNuaWGqwubyUba0Z,hip hop,indie pop rap,oakland hip hop
127,28,Slowly,ODIE,https://open.spotify.com/track/3GGhyTPYDufku46UtvLTPi,mar_viral_50.csv,27.0,March,,Viral 50,,5aMIbwZQvP2MHPMVC5zCGj,alternative r&b,canadian contemporary r&b,indie r&b
128,29,Bussin,Tay Money,https://open.spotify.com/track/2OBot5OpoT4deri6VkYCyW,mar_viral_50.csv,28.0,March,,Viral 50,,6R6EfP43F8ZuMcilsE4zs7,dfw rap,trap queen,
129,30,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,MARINA,https://open.spotify.com/track/4XII12nbsvJblXfG1I2QR4,mar_viral_50.csv,29.0,March,,Viral 50,,6CwfuxIqcltXDGjfZsMd9A,dance pop,electropop,metropopolis
130,31,Apollo,Smoove'L,https://open.spotify.com/track/0VPmIETYsw3JBnyh4iDjVv,mar_viral_50.csv,30.0,March,,Viral 50,,6FheakPfcCNN0NeROtOKeQ,brooklyn drill,new york drill,
131,32,Make His Pockets Hurt,Lil Kayla,https://open.spotify.com/track/4MszwagGVhBYTJkXe0KOEp,mar_viral_50.csv,31.0,March,,Viral 50,,0L5BtJ0tpOgMcQO94P26Tp,trap queen,,
132,33,Know Your Worth,Khalid,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,mar_viral_50.csv,32.0,March,,Viral 50,,6LuN9FCkKOj5PcnpouEgny,alternative r&b,pop,
133,34,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,mar_viral_50.csv,33.0,March,,Viral 50,,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
134,35,Diva (feat. Lil Tecca),The Kid LAROI,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5,mar_viral_50.csv,34.0,March,,Viral 50,,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,,
135,36,Amor Tumbado,Natanael Cano,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,mar_viral_50.csv,35.0,March,,Viral 50,,0elWFr7TW8piilVRYJUe4P,corrido,corridos tumbados,nuevo regional mexicano
136,37,Boys Ain't Shit,SAYGRACE,https://open.spotify.com/track/6vzLbfskWigBsCzNdB0kfE,mar_viral_50.csv,36.0,March,,Viral 50,,6y5amJcTjeDgLXIjtQLMst,alt z,dance pop,pop
137,38,LOYAL (feat. Drake and Bad Bunny) - Remix,PARTYNEXTDOOR,https://open.spotify.com/track/6RbH4isVKIOg1OY1HvRqFc,mar_viral_50.csv,37.0,March,,Viral 50,,2HPaUgqeutzr3jx5a9WyDV,pop,pop rap,r&b
138,39,circle the drain,Soccer Mommy,https://open.spotify.com/track/2drtd6SptpMJ1KylMQ7mrE,mar_viral_50.csv,38.0,March,,Viral 50,,4wXchxfTTggLtzkoUhO86Q,art pop,bubblegrunge,indie folk
139,40,Shake The Room (feat. Quavo),Pop Smoke,https://open.spotify.com/track/7rSnKi58HPIVC0FVyh04Q1,mar_viral_50.csv,39.0,March,,Viral 50,,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
140,41,Vete,Bad Bunny,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,mar_viral_50.csv,40.0,March,,Viral 50,,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
141,42,Springtime,Chris Renzema,https://open.spotify.com/track/3u3wIwedK7lT55qBqZ1M1s,mar_viral_50.csv,41.0,March,,Viral 50,,2hIvOHaLTl9XCyCbNPwYzT,anthem worship,ccm,christian pop
142,43,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,mar_viral_50.csv,42.0,March,,Viral 50,,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
143,44,GOODMORNINGTOKYO!,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,mar_viral_50.csv,43.0,March,,Viral 50,,5TbLOwv8BNnik3f03NZJlt,meme rap,sad rap,vapor trap
144,45,Breaking Me,Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,mar_viral_50.csv,44.0,March,,Viral 50,,0u6GtibW46tFX7koQ6uNJZ,dance pop,edm,german dance
145,46,Drugs,UPSAHL,https://open.spotify.com/track/06ioYJ99HHjzRk8HrGfkKS,mar_viral_50.csv,45.0,March,,Viral 50,,1294QqYm1VuxxjRiL9M0h9,alt z,electropop,indie poptimism
146,47,P*$$Y Fairy (OTW),Jhené Aiko,https://open.spotify.com/track/48KXAIruJ07kJVCWOGohMV,mar_viral_50.csv,46.0,March,,Viral 50,,5ZS223C6JyBfXasXxrRqOk,alternative r&b,dance pop,pop
147,48,Broke In A Minute,Tory Lanez,https://open.spotify.com/track/2ZrAjMSmlbDIil0JaVgTHh,mar_viral_50.csv,47.0,March,,Viral 50,,2jku7tDXc6XoB6MO2hFuqg,canadian hip hop,hip hop,melodic rap
148,49,Yikes,Nicki Minaj,https://open.spotify.com/track/75dLEqanQTupF3dtP9exT5,mar_viral_50.csv,48.0,March,,Viral 50,,0hCNtLu0JehylgoiP8L4Gh,dance pop,hip pop,pop
