,Unnamed: 0,Unnamed: 0.1,Position,Track Name,Artist,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
319,319,19,20,Deep End - SIDEPIECE Remix,John Summit,https://open.spotify.com/track/5WNa0eaGNwQ1ZXTHVlULpd,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,7kNqXtgeIwFtelmRjWv205,deep groove house,deep house,edm
320,320,20,21,Love Me Later,Natasha Mosley,https://open.spotify.com/track/2XcXeVg89HLC4n4GO1hai6,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,1fYdgyGBrMIEML5cuo5FpZ,pop r&b,unspecified,unspecified
321,321,21,22,Candy,Robbie Williams,https://open.spotify.com/track/5NlFXQ0si6U87gXs6hq81B,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,2HcwFjNelS49kFbfvMxQYw,dance pop,dance rock,europop
322,322,22,23,Don't Worry (Clappers),Slimelife Shawty,https://open.spotify.com/track/5LRKPn8fgSZT5e4YHDWng3,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,09XX4vGibhdivyKlxP8MRf,atl trap,unspecified,unspecified
323,323,23,24,Astronaut In The Ocean,Masked Wolf,https://open.spotify.com/track/0jdso14vaFnpRazMLEZovF,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,1uU7g3DNSbsu0QjSEqZtEd,australian hip hop,unspecified,unspecified
324,324,24,25,Dirt Road,Kidd G,https://open.spotify.com/track/3azaE9S4YBYOuKmZu2TZrV,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,5edcHuf8pWH3I00WTorajM,unspecified,unspecified,unspecified
325,325,25,26,Canceled,Larray,https://open.spotify.com/track/3VxOgQ9o1aKonFx4d5lPR3,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,0rQjJGZLXBq95OA3nSmDj9,social media pop,viral rap,unspecified
326,326,26,27,positions,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
327,327,27,28,HIT EM WHERE IT HURTS,PawPaw Rod,https://open.spotify.com/track/63e35wfL6GMUp0boIvNBhw,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,23KIrX6iPiVOkx60F4bjNq,indie r&b,unspecified,unspecified
328,328,28,29,Cold,Chris Stapleton,https://open.spotify.com/track/24nhOvYX2gk3txBbMzXeUB,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,4YLtscXsxbVgi031ovDDdh,contemporary country,outlaw country,unspecified
329,329,29,30,Cigarette Ahegao,Penelope Scott,https://open.spotify.com/track/6UYJYgY8VRo6mKrhgTe1CF,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,3u6lPufHw4Oww6D88rv6sB,alt z,indie pop,modern indie pop
330,330,30,31,Arkansas,Chris Stapleton,https://open.spotify.com/track/0NdEdsXS9jbX1hnufawZ0z,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,4YLtscXsxbVgi031ovDDdh,contemporary country,outlaw country,unspecified
331,331,31,32,SO DONE,The Kid LAROI,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,unspecified,unspecified
332,332,32,33,Forever After All,Luke Combs,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,718COspgdWOnwOFpJHRZHS,contemporary country,unspecified,unspecified
333,333,33,34,Tyler Herro,Jack Harlow,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
334,334,34,35,Drip Like ME,Kenndog,https://open.spotify.com/track/5lNsNowjCKqgafSWE7Ie2Z,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,2NLseG7xyv3fHY5U8AUntx,unspecified,unspecified,unspecified
335,335,35,36,Blue Hour,TOMORROW X TOGETHER,https://open.spotify.com/track/0JQHGu03YJikcND4SENdiW,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,0ghlgldX5Dd6720Q3qFyQB,k-pop,k-pop boy group,unspecified
336,336,36,37,Put Your Records On,Ritt Momney,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,7MPGCB854Qo4alYMOPkBka,bedroom pop,unspecified,unspecified
337,337,37,38,Jealous,Eyedress,https://open.spotify.com/track/5KbTBSGUvgDg75gIVhUaAW,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,3XxNRirzbjfLdDli06zMaB,noise pop,unspecified,unspecified
338,338,38,39,Fairytale of New York (feat. Kirsty MacColl),The Pogues,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,2wzMOQwNT6ZvVB4amvhFAH,celtic,celtic punk,celtic rock
339,339,39,40,Fire for You,Cannons,https://open.spotify.com/track/4o0LyB69tylqDG6eTGhmig,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,7FtCyCJCJaxabYO7Uyda5B,vapor soul,unspecified,unspecified
340,340,40,41,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",https://open.spotify.com/track/1ko2lVN0vKGUl9zrU0qSlT,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,05YVYeV4HxYp5rrWalvuE1,unspecified,unspecified,unspecified
341,341,41,42,Jenny (I Wanna Ruin Our Friendship),Studio Killers,https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,7avo0PmlW8O1YLEt9DnWQT,unspecified,unspecified,unspecified
342,342,42,43,Lonely (with benny blanco),Justin Bieber,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
343,343,43,44,Trap Anthem,MC Virgins,https://open.spotify.com/track/0CJgUQ8UemK2htS73Ye5U8,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,3iNL7rw7fpmysjZvhB8vi7,meme rap,sad rap,unspecified
344,344,44,45,Achilles Come Down,Gang of Youths,https://open.spotify.com/track/22TntnVO3lQNDR5nsvxGRs,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,142YBUGmLWCJigFLzgguf8,australian indie,australian pop,modern rock
345,345,45,46,I CAN'T STOP ME,TWICE,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,7n2Ycct7Beij7Dj7meI4X0,k-pop,k-pop girl group,unspecified
346,346,46,47,Miss YOU!,CORPSE,https://open.spotify.com/track/3pXVmZh293nWtqxildz9jf,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,7yntSJ6uojO3z6GFUVwhAW,viral rap,unspecified,unspecified
347,347,47,48,Gucci Bucket Hat,Pap Chanel,https://open.spotify.com/track/0DaMA9Qeod1l8d6kmEq4Ay,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,1ziRj7e5Tm72Qf2ag6jHed,trap queen,unspecified,unspecified
348,348,48,49,Судно (Борис Рижий),Molchat Doma,https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,1nVq0hKIVReeaiB3xJgKf0,belarusian indie,russian post-punk,sovietwave
349,349,49,50,Took Her To The O,King Von,https://open.spotify.com/track/7fEoXCZTZFosUFvFQg1BmW,viral-us-weekly-2020-11-19--2020-11-19.csv,November,47,Viral 50,2020-11-19,6QtgPSJPSzcnn7dPZ4VINp,chicago rap,unspecified,unspecified
350,350,0,1,Home,Edith Whiskers,https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,15K8w0bfYieOr55vhSMgJN,unspecified,unspecified,unspecified
351,351,1,2,Gdzie jest biały węgorz ? (Zejście),Cypis,https://open.spotify.com/track/4fNbS43X6yt4iWxLgRqwKa,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,20akE7sZUTpZSC78lPhqvt,unspecified,unspecified,unspecified
352,352,2,3,Touch You,遠野高志,https://open.spotify.com/track/6qWEpnyU43Bcrx3vfbGuVm,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,01ACNPPnzgrwcqlbX6eo3x,unspecified,unspecified,unspecified
353,353,3,4,Oh No,Kreepa,https://open.spotify.com/track/4qBMiRsJjtm1WR4KyAQqrX,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,6XUob2lASlLLaavOTAw9Vb,viral rap,unspecified,unspecified
354,354,4,5,DRUGS,Tai Verdes,https://open.spotify.com/track/0ooz46SAYMJsdOPnwW4nKK,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,2kCO8LXN1usaOPL3iEE28I,modern indie pop,unspecified,unspecified
355,355,5,6,Adderall (Corvette Corvette),Popp Hunna,https://open.spotify.com/track/3aAmQOxRPeKDL0HMWFA5qn,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,3fyhhXHbGVLuSHFk2SYx4I,philly rap,viral rap,unspecified
356,356,6,7,Quicksand,Morray,https://open.spotify.com/track/33HO2V42Tc6xE0SbCg6vBj,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,44vREmJC0OlVZjZaGLqVEd,unspecified,unspecified,unspecified
357,357,7,8,Jenny (I Wanna Ruin Our Friendship),Studio Killers,https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,7avo0PmlW8O1YLEt9DnWQT,unspecified,unspecified,unspecified
358,358,8,9,Whoopty,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,7arQA31aZVS8yS6zUveWzb,trap,unspecified,unspecified
359,359,9,10,Dancing in My Room,347aidan,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,0bBz5bRBkExaej2HxtVfCw,sad rap,unspecified,unspecified
360,360,10,11,Rät,Penelope Scott,https://open.spotify.com/track/25z6kpmIwkCUqk2IORrJ5v,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,3u6lPufHw4Oww6D88rv6sB,alt z,indie pop,modern indie pop
361,361,11,12,Die Very Rough,Mario Judah,https://open.spotify.com/track/3brXaWuPsVScvYQKUh3Ijc,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,5HFSWl4JPwju06kHxukvTe,meme rap,unspecified,unspecified
362,362,12,13,Line Without a Hook,Ricky Montgomery,https://open.spotify.com/track/5jvgec3P4jyoZUPTy2pWDR,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,0ZUvK7zGdXLd78mQr3t1Tw,alt z,indie pop,la indie
363,363,13,14,The Thanksgiving Song,Adam Sandler,https://open.spotify.com/track/10zEjN1uWiYKSLo01BGlJx,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,2LB9H0px4qWbCHg9Axzhga,comedy,comic,unspecified
364,364,14,15,E-GIRLS ARE RUINING MY LIFE!,CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,7yntSJ6uojO3z6GFUVwhAW,viral rap,unspecified,unspecified
365,365,15,16,DÁKITI,Bad Bunny,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
366,366,16,17,Alice's Restaurant Massacree,Arlo Guthrie,https://open.spotify.com/track/4OjKHySJHstsImlUW3qfml,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,0B6QEFtRnneEzb4iqjI0Nw,country rock,folk,folk rock
367,367,17,18,Mayonaka no Door / Stay With Me,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,4hUmsYcvD8C5zuVSP93jb1,classic city pop,unspecified,unspecified
368,368,18,19,ICE (feat. MORGENSHTERN),MORGENSHTERN,https://open.spotify.com/track/2E5NGLtMqDmeijWcntP8Ca,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,0XNKQFs2Ewb3y0VsFUFc5l,russian hip hop,russian trap,unspecified
369,369,19,20,Goosebumps,HVME,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,2o08sCWF5yyo2G4DCiT7T9,slap house,unspecified,unspecified
370,370,20,21,Deep End - SIDEPIECE Remix,John Summit,https://open.spotify.com/track/5WNa0eaGNwQ1ZXTHVlULpd,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,7kNqXtgeIwFtelmRjWv205,deep groove house,deep house,edm
371,371,21,22,Candy,Robbie Williams,https://open.spotify.com/track/5NlFXQ0si6U87gXs6hq81B,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,2HcwFjNelS49kFbfvMxQYw,dance pop,dance rock,europop
372,372,22,23,34+35,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
373,373,23,24,pov,Ariana Grande,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
374,374,24,25,Under My Skin,Nate Smith,https://open.spotify.com/track/7G6eOSluX80fOpWD1ERuyF,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,4NYMUsIcUUsBHbV9DICa5x,unspecified,unspecified,unspecified
375,375,25,26,Astronomia - Never Go Home,Tony Igy,https://open.spotify.com/track/5WYB4aZkflwjAApBoDCYkz,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,2jpQ0ywffgVHhZFQNWaWYW,russian dance,unspecified,unspecified
376,376,26,27,Paradise (feat. Dermot Kennedy),MEDUZA,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,0xRXCcSX89eobfrshSVdyu,dance pop,edm,pop dance
377,377,27,28,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",https://open.spotify.com/track/1ko2lVN0vKGUl9zrU0qSlT,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,05YVYeV4HxYp5rrWalvuE1,unspecified,unspecified,unspecified
378,378,28,29,Love Me Later,Natasha Mosley,https://open.spotify.com/track/2XcXeVg89HLC4n4GO1hai6,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,1fYdgyGBrMIEML5cuo5FpZ,pop r&b,unspecified,unspecified
379,379,29,30,THICK (feat. Megan Thee Stallion) - Remix,DJ Chose,https://open.spotify.com/track/52ySvuxscDGsXUVsci1Kpa,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,28Jt29jw6Smc3ZkzALTouq,houston rap,unspecified,unspecified
380,380,30,31,moment,Vierre Cloud,https://open.spotify.com/track/2JKIYl8KaAMzOR1dIzEO5f,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,31ijgiurmIPTNojkYQXdnl,unspecified,unspecified,unspecified
381,381,31,32,Trap Anthem,MC Virgins,https://open.spotify.com/track/0CJgUQ8UemK2htS73Ye5U8,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,3iNL7rw7fpmysjZvhB8vi7,meme rap,sad rap,unspecified
382,382,32,33,Fairytale of New York (feat. Kirsty MacColl),The Pogues,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,2wzMOQwNT6ZvVB4amvhFAH,celtic,celtic punk,celtic rock
383,383,33,34,No Eres La Oficial,David Santos,https://open.spotify.com/track/7LYWPZL216dyiN02mjefro,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,3sc9qeCcbKwYiiBspwVUzU,corridos tumbados,sierreno,unspecified
384,384,34,35,Astronaut In The Ocean,Masked Wolf,https://open.spotify.com/track/0jdso14vaFnpRazMLEZovF,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,1uU7g3DNSbsu0QjSEqZtEd,australian hip hop,unspecified,unspecified
385,385,35,36,Dirt Road,Kidd G,https://open.spotify.com/track/3azaE9S4YBYOuKmZu2TZrV,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,5edcHuf8pWH3I00WTorajM,unspecified,unspecified,unspecified
386,386,36,37,SO DONE,The Kid LAROI,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,unspecified,unspecified
387,387,37,38,Cigarette Ahegao,Penelope Scott,https://open.spotify.com/track/6UYJYgY8VRo6mKrhgTe1CF,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,3u6lPufHw4Oww6D88rv6sB,alt z,indie pop,modern indie pop
388,388,38,39,Don't Worry (Clappers),Slimelife Shawty,https://open.spotify.com/track/5LRKPn8fgSZT5e4YHDWng3,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,09XX4vGibhdivyKlxP8MRf,atl trap,unspecified,unspecified
389,389,39,40,Achilles Come Down,Gang of Youths,https://open.spotify.com/track/22TntnVO3lQNDR5nsvxGRs,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,142YBUGmLWCJigFLzgguf8,australian indie,australian pop,modern rock
390,390,40,41,HIT EM WHERE IT HURTS,PawPaw Rod,https://open.spotify.com/track/63e35wfL6GMUp0boIvNBhw,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,23KIrX6iPiVOkx60F4bjNq,indie r&b,unspecified,unspecified
391,391,41,42,Jealous,Eyedress,https://open.spotify.com/track/5KbTBSGUvgDg75gIVhUaAW,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,3XxNRirzbjfLdDli06zMaB,noise pop,unspecified,unspecified
392,392,42,43,Deep End,Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,6trIghKwHRUyxwvm66HLHH,indie r&b,unspecified,unspecified
393,393,43,44,BOO!,Championxiii,https://open.spotify.com/track/1eDyjPYw65g3wvQ7xJLF5c,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,0mYBT2Ek76Szd4MqbCgT5R,viral rap,unspecified,unspecified
394,394,44,45,Fire for You,Cannons,https://open.spotify.com/track/4o0LyB69tylqDG6eTGhmig,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,7FtCyCJCJaxabYO7Uyda5B,vapor soul,unspecified,unspecified
395,395,45,46,Forever After All,Luke Combs,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,718COspgdWOnwOFpJHRZHS,contemporary country,unspecified,unspecified
396,396,46,47,夜に駆ける,YOASOBI,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,64tJ2EAv1R6UaZqc4iOCyj,j-pop,japanese teen pop,unspecified
397,397,47,48,Never the 1,ROSIE,https://open.spotify.com/track/6xyOZrXp6UGOFa30jewqIV,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,2bp65KnFOIsIosBoqPzvNL,alt z,unspecified,unspecified
398,398,48,49,LEFT RIGHT,Bktherula,https://open.spotify.com/track/6hO0b9LAggdysS9RIn8VxH,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,6OjtkJDlAZzlzAydEn78cK,vapor trap,unspecified,unspecified
399,399,49,50,MORE,K/DA,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4,viral-us-weekly-2020-11-26--2020-11-26.csv,November,48,Viral 50,2020-11-26,4gOc8TsQed9eqnqJct2c5v,k-pop girl group,unspecified,unspecified
